ESPANTO,1,4,3
ESPARTO,5,1,0
ESPAÑOL,1,9,2
ESPECIE,0,4,7
ESPEJOS,1,0,0
ESPERAN,0,2,1
ESPERAR,1,5,2
ESPERAS,0,1,0
ESPESAS,0,1,1
ESPESOS,1,0,0
ESPIADO,1,1,0
ESPOSAS,0,1,4
ESPOSOS,2,0,1
ESPUMAS,2,0,0
ESQUIFE,1,0,0
ESQUILO,0,0,1
ESQUINA,2,1,0
ESQUIVA,1,1,0
ESTABAN,16,15,17
ESTABLO,1,0,3
ESTACAS,1,0,1
ESTADOS,0,1,3
ESTALLE,0,1,0
ESTALLO,1,1,0
ESTAMOS,3,4,6
ESTANDO,4,2,2
ESTARAN,0,1,1
ESTARIA,2,3,0
ESTARLE,0,1,0
ESTATUA,0,1,2
ESTEBAN,1,40,0
ESTIRON,1,0,0
ESTIVAL,1,0,0
ESTRADO,0,0,1
ESTRIBO,3,0,0
ESTROFA,0,0,2
ESTUDIA,0,1,0
ESTUDIO,0,1,2
ETERNAS,0,1,1
EUNUCOS,0,1,1
EUROPEA,0,0,3
EUROPEO,0,0,1
EVACUAR,0,0,1
EVITABA,0,1,0
EVITARA,0,1,0
EVITARE,0,0,1
EVOCABA,0,1,0
EXCEPTO,0,0,1
EXCESOS,0,2,0
EXCITAR,0,1,0
EXCLAME,0,0,4
EXCLAMO,0,5,38
EXCUSAS,1,2,0
EXIGIRA,0,0,1
EXIGUAS,0,1,0
EXISTEN,0,2,2
EXISTIA,0,3,1
EXISTIR,0,1,0
EXOTICA,0,0,1
EXOTICO,0,0,2
EXPANDE,0,0,1
EXPERTA,0,1,0
EXPERTO,0,1,0
EXPIRAR,0,1,0
EXPLICA,0,0,3
EXPLICO,0,0,4
EXPONEN,1,0,0
EXPONER,0,3,1
EXPONIA,0,1,0
EXPRESO,0,1,0
EXPULSO,0,1,0
EXTASIS,1,2,1
EXTENDI,0,0,1
EXTENSA,0,1,0
EXTRAIA,0,1,0
EXTRAJO,0,0,1
EXTRAÑA,4,5,2
EXTRAÑE,0,1,0
EXTRAÑO,3,6,2
EXTREMO,4,20,5
FABRICA,0,1,0
FABRICO,1,0,1
FACETAS,0,0,1
FACHADA,0,4,0
FACILES,0,1,1
FALANGE,0,1,0
FALTABA,3,2,1
FALTADO,1,0,1
FALTARE,0,1,0
FALTASE,2,0,0
FAMILIA,29,12,4
FAMOSAS,0,0,1
FANGOSA,1,0,0
FAROLES,0,0,1
FATIGAS,1,1,3
FAVORES,0,3,3
FEALDAD,0,0,1
FECUNDA,1,0,0
FECUNDO,0,0,1
FEDERAL,0,1,0
FELICES,6,3,4
FEMENIL,1,7,0
FEROCES,1,3,0
FERREAS,1,1,0
FERREOS,0,1,0
FIARNOS,0,0,1
FIEREZA,1,1,0
FIESTAS,0,1,0
FIGURAR,0,2,0
FIGURAS,0,3,0
FIHRIST,0,0,1
FIJABAN,1,0,0
FIJANDO,1,1,0
FIJARIA,1,0,0
FIJARSE,2,3,0
FINGETE,0,0,1
FINGIRA,0,0,1
FIRMABA,0,1,0
FIRMEZA,2,2,0
FIRMICA,3,0,0
FISICAS,0,2,0
FISICOS,0,1,0
FLANCOS,2,0,0
FLAUTAS,0,0,2
FLECHAS,0,0,5
FLOREOS,0,1,0
FLORIDA,3,0,0
FLOTABA,5,0,0
FOGONES,0,1,0
FOGOSAS,0,1,0
FOGOSOS,0,1,0
FOLLAJE,3,0,0
FOLLETO,0,3,0
FONTANA,0,2,0
FORMABA,1,0,1
FORMADA,0,1,0
FORMADO,1,0,1
FORMOSE,0,1,0
FORMULA,0,1,1
FORNIDA,1,0,0
FORRADO,1,0,0
FORRAJE,0,0,2
FORTUNA,3,16,9
FORZOSA,0,1,0
FRACASO,0,0,1
FRAGATA,1,0,0
FRAILES,2,6,0
FRANCES,0,4,4
FRANCIA,0,19,2
FRANCOS,1,1,0
FRANJAS,1,1,0
FRASCOS,0,0,1
FRAUDES,0,0,1
FREGADO,1,0,0
FRESCAS,0,1,1
FRESCOR,0,0,2
FRESCOS,0,1,1
FRIENDO,0,0,1
FRIERAN,0,0,1
FRUNCIR,1,0,0
FUENTES,0,1,1
FUERTES,6,3,2
FUERZAS,9,5,7
FUESEIS,0,0,2
FUGARSE,1,0,0
FULLERO,0,1,0
FUMANDO,2,0,0
FUNCION,0,1,0
FUNEBRE,1,1,0
FUNESTA,0,0,1
FURIOSA,0,2,0
FURIOSO,5,1,0
FURORES,0,1,0
FURTIVA,0,1,0
FUSILAR,1,1,0
FUSILES,1,2,0
FUSTIGO,0,0,1
FUTUROS,0,1,0
GABELAS,0,1,0
GACELAS,0,0,1
GAFARRO,2,0,0
GALANES,1,0,0
GALANTE,0,3,0
GALIANO,0,1,0
GALLAND,0,0,8
GALLINA,1,0,0
GALLITO,1,0,0
GALOPAR,0,0,4
GANADOS,0,0,2
GANANDO,0,1,0
GANARIA,0,1,0
GANARON,0,1,0
GANARSE,3,0,1
GANARTE,0,0,1
GANGOSA,0,3,0
GANOSOS,0,1,0
GASTABA,2,0,0
GASTADO,0,0,1
GATILLO,2,0,0
GATITOS,1,0,0
GEMELAS,0,0,1
GEMIDOS,3,1,0
GEMIRIA,0,0,2
GENERAL,0,11,3
GENEROS,0,0,4
GENTILE,1,0,0
GENUINA,0,1,0
GIGANTE,3,4,2
GIRANDO,1,0,0
GLORIAM,0,1,0
GLORIAS,0,1,0
GOBERNE,0,0,1
GOBERNO,0,0,1
GOLPEAR,0,1,1
GONGORA,0,0,1
GORRION,1,0,0
GOTEABA,0,0,1
GOZABAN,1,1,0
GOZANDO,0,0,1
GOZARLA,0,0,1
GRABADA,0,0,1
GRABADO,0,0,1
GRACIAN,0,0,1
GRACIAS,8,9,29
GRAFICA,0,0,1
GRANADA,0,1,4
GRANADO,0,0,1
GRANDES,3,32,19
GRANUJA,1,0,0
GRIEGOS,0,0,4
GRIETAS,2,0,0
GRILLOS,1,0,0
GRITABA,5,0,1
GROSERA,0,1,0
GRUESAS,0,1,1
GRUESOS,2,2,0
GRUMETE,2,0,0
GRUÑIAN,1,0,0
GRUÑIDO,0,0,1
GUARDAN,0,3,0
GUARDAR,3,2,2
GUARDAS,0,0,1
GUARDEN,0,1,0
GUARDIA,9,42,0
GUERRAS,0,1,0
GUIABAN,1,0,0
GUIADOS,0,1,0
GUIARON,0,0,1
GUIARSE,0,1,0
GUIARTE,0,1,0
GUILLEM,0,0,1
GUISADO,0,0,1
GUIÑABA,1,0,1
GUSTABA,0,1,0
GUSTADO,0,0,1
GUSTOSO,0,1,1
HABERLA,0,2,1
HABERLE,0,0,3
HABERLO,0,1,0
HABERME,0,2,2
HABEROS,0,0,1
HABERSE,0,4,7
HABERTE,0,0,1
HABIALE,0,1,0
HABIASE,1,1,0
HABICHT,0,0,1
HABITAR,0,1,0
HABITOS,0,3,0
HABLABA,13,11,2
HABLADO,2,5,2
HABLAIS,0,0,1
HABLALE,0,1,0
HABLAME,0,1,2
HABLARA,0,2,1
HABLARE,0,1,2
HABLASE,1,0,0
HABLEIS,0,0,2
HABRIAN,3,0,1
HACEDOR,0,1,0
HACEMOS,1,1,0
HACERLA,2,2,3
HACERLE,2,5,0
HACERLO,1,1,3
HACERME,2,8,0
HACERSE,3,6,0
HACERTE,0,1,5
HACIALE,1,0,0
HACIAME,1,0,1
HACIASE,0,1,0
HAGAMOS,0,1,0
HALAGAR,0,5,0
HALAGOS,0,1,0
HALLABA,1,1,8
HARAPOS,0,0,1
HAREMOS,0,1,0
HARTURA,1,0,0
HAYAMOS,0,1,0
HAZAÑAS,2,4,1
HELADOS,0,1,0
HERALDO,1,0,0
HEREJES,0,2,0
HERIDAS,0,9,0
HERIDOS,1,0,0
HERIRIA,0,1,0
HERIRLA,0,0,1
HERMANA,0,1,46
HERMANO,7,44,35
HERMANT,0,0,1
HERMOSA,21,28,13
HERMOSO,2,13,12
HEROICA,0,0,1
HEROICO,0,4,1
HERVIAN,1,0,0
HESIODO,0,0,1
HICIERA,2,2,0
HICIESE,1,2,0
HICIMOS,0,2,2
HICISTE,0,0,1
HIERBAS,1,2,0
HIERROS,1,0,2
HIGUERA,2,0,0
HILILLO,1,0,0
HINOJOS,0,0,2
HIRSUTO,0,1,0
HOGARES,0,1,0
HOGUERA,0,2,2
HOJEABA,1,0,0
HOMBRES,41,34,27
HOMBRON,1,1,0
HOMBROS,7,4,9
HONORES,0,6,0
HONRABA,0,2,0
HONRADA,1,1,0
HONRADO,1,5,3
HONROSA,0,0,1
HONROSO,1,1,0
HORACIO,0,0,1
HOYUELO,0,1,0
HUBIERA,7,19,5
HUBIESE,7,1,4
HUBIMOS,0,0,3
HUELLAS,0,2,5
HUERTOS,2,0,1
HUESPED,1,0,1
HUIAMOS,0,0,1
HUMANAS,0,1,2
HUMANOS,0,1,6
HUMEDAD,2,0,0
HUMEDAS,0,0,2
HUMILDE,2,11,6
HUMILLO,1,0,0
HUNDIAN,1,0,1
HUNDIDO,1,0,1
HURACAN,2,0,0
HURAÑOS,0,1,0
HUSSEIN,0,0,1
HUTARED,0,0,1
HUYENDO,1,3,2
HUYERON,0,1,0
IDEALES,0,1,0
IDIOMAS,0,0,1
IDIOTEZ,0,1,0
IGLESIA,2,9,0
IGNACIO,0,5,0
IGUALES,3,3,3
ILUMINA,0,0,1
ILUMINO,0,0,1
ILUSION,1,2,0
ILUSTRE,0,4,3
IMBECIL,0,3,0
IMITABA,0,2,0
IMITAME,0,1,0
IMPEDIA,1,0,1
IMPEDIR,0,0,1
IMPERIO,0,5,1
IMPETUS,0,1,0
IMPLORA,0,0,1
IMPLORE,0,0,2
IMPLORO,0,0,2
IMPONER,1,0,1
IMPONIA,0,1,0
IMPORTA,3,5,0
IMPORTE,0,2,5
IMPUDOR,0,1,0
IMPULSA,0,1,0
IMPULSO,2,1,1
INCAPAZ,1,7,0
INCLINE,0,0,1
INCLINO,3,3,1
INCLITO,0,2,0
INCLUSA,1,0,0
INCLUSO,0,1,1
INCULTO,0,1,0
INCURRA,1,0,0
INDICAN,0,0,1
INDICAR,0,2,0
INDICAS,0,1,0
INDICIO,0,1,0
INDIGNA,0,2,1
INDIGNO,1,2,1
INDIQUE,0,2,1
INDULTE,0,0,1
INDULTO,10,0,2
INERCIA,0,1,0
INFAMES,0,2,1
INFANTE,0,2,0
INFECTA,2,0,0
INFELIZ,4,9,0
INFIMOS,0,1,0
INFLUIR,0,2,0
INFORME,0,1,0
INGENIO,0,2,1
INGENUA,1,1,1
INGENUO,0,1,2
INGLESA,1,2,0
INGRATA,0,1,0
INGRATO,0,2,0
INGRESO,0,1,0
INICIAL,1,0,0
INMENSA,2,7,1
INMENSO,1,8,1
INMOVIL,8,5,1
INSECTO,0,2,0
INSPIRA,0,3,1
INSTALO,0,0,1
INSULTO,1,0,0
INTACTO,0,0,1
INTENSA,0,2,0
INTENSO,1,1,0
INTENTA,0,1,0
INTENTE,1,0,0
INTENTO,2,3,4
INTERES,1,7,2
INTERNE,0,0,1
INTERNO,0,1,1
INTIMAS,0,1,0
INTIMOS,0,1,0
INTRUSO,0,1,2
INVADIA,0,2,0
INVADIR,0,1,0
INVASOR,0,1,0
INVENTE,0,1,0
INVENTO,1,1,0
INVITAR,0,0,1
INVOQUE,0,0,2
IRONICA,1,0,0
JESUITA,0,58,0
JINETES,0,2,5
JORNADA,0,3,1
JOVENES,1,7,37
JUGABAN,1,1,1
JUGAMOS,0,1,0
JUGANDO,0,0,1
JUGUETE,2,0,0
JUMENTO,0,0,1
JURABAN,1,0,1
JURARLO,0,1,0
JURASTE,0,0,2
JUVENIL,0,1,2
JUZGABA,1,0,0
JUZGADO,0,0,2
LABORES,0,1,0
LABRADA,0,1,0
LABRADO,0,1,0
LACAYOS,0,2,0
LADERAS,0,0,1
LAMENTO,0,0,3
LAMINAS,0,0,2
LAMPARA,2,3,1
LANCHAS,1,0,0
LANZABA,2,0,1
LANZADO,4,0,0
LANZARA,1,0,0
LANZOSE,0,1,0
LASCIVO,0,1,0
LASTIMA,0,3,6
LATENTE,0,0,1
LATIGOS,0,0,1
LATINAS,0,0,1
LATINES,1,0,0
LATINOS,0,0,1
LAVARME,0,0,1
LAVARON,0,0,1
LAVARSE,0,1,1
LAVEDAN,0,0,1
LAVISSE,0,0,2
LEANDRO,0,2,0
LECCION,1,3,7
LECONTE,0,0,1
LECTURA,0,2,2
LEERLAS,0,0,1
LEERLOS,0,0,1
LEGAJOS,0,2,0
LEGARTE,0,0,1
LEJANAS,1,1,0
LEJANIA,0,0,2
LEJANOS,2,2,1
LENGUAS,0,1,3
LEVANTE,0,1,13
LEVANTO,4,12,51
LEVITAS,0,1,0
LEYENDA,4,1,1
LEYENDO,0,3,0
LEÑADOR,0,0,2
LIBERAL,0,19,0
LIBERTO,0,0,1
LIBRABA,0,1,0
LIBRADO,1,0,3
LIBRALO,0,0,1
LIBRARA,0,1,1
LIBRARE,0,0,1
LIBRERO,0,1,0
LICORES,0,0,1
LIGERAS,0,1,0
LIGEROS,1,4,0
LIMITES,0,12,2
LIMONES,0,0,1
LIMOSNA,1,0,0
LIMPIAR,0,1,0
LIMPIDA,0,0,1
LIQUIDO,0,0,2
LISONJA,0,1,0
LISTADA,1,0,0
LITERAL,0,0,3
LIVIDAS,0,1,0
LLAMABA,6,10,3
LLAMADA,0,0,2
LLAMADO,2,3,10
LLAMARA,0,1,0
LLAMARE,0,0,1
LLANEZA,0,0,1
LLANTOS,0,0,1
LLANURA,0,0,2
LLEGABA,4,9,1
LLEGADA,2,5,5
LLEGADO,5,17,33
LLEGARA,0,2,2
LLEGASE,4,0,1
LLEGUEN,0,1,0
LLEGUES,0,0,4
LLENABA,0,1,1
LLENADO,0,0,2
LLEVABA,4,12,12
LLEVADO,3,5,0
LLEVAME,0,0,1
LLEVARA,0,0,2
LLEVASE,1,0,2
LLEVATE,0,0,1
LLORABA,6,0,3
LLORADO,0,0,1
LLORONA,1,0,0
LLUEVEN,0,1,0
LLUVIAS,1,1,0
LOCURAS,0,2,3
LOGRABA,1,2,0
LOGRADO,0,2,1
LOGRARA,0,1,0
LOGRARE,0,2,0
LONDRES,1,1,0
LOZANAS,0,0,1
LUBRICO,0,0,1
LUCHABA,0,2,0
LUCHARA,1,0,0
LUCHARE,0,1,0
LUCIRSE,0,1,1
LUGARES,0,3,1
LUGUBRE,3,1,0
LUJOSOS,0,0,1
LUJURIA,0,2,0
LUSTRAL,0,0,2
MAAROUF,0,0,1
MACIZAS,0,1,0
MACIZOS,2,0,0
MADERAS,0,0,2
MADUREZ,0,1,0
MAESTRA,0,1,1
MAESTRO,4,10,3
MAGICAS,0,0,5
MAGICOS,0,0,2
MAIMUNA,0,0,1
MAJOREM,0,1,0
MALDIGA,0,0,1
MALDIJO,1,0,0
MALDITA,3,1,2
MALDITO,5,4,4
MALETAS,1,0,0
MALICIA,2,0,2
MALIGNA,0,2,0
MALIGNO,0,0,2
MALVADA,0,0,1
MALVADO,0,2,0
MAMALIK,0,0,3
MAMELUK,0,0,1
MAMERTO,0,1,0
MAMPARA,1,2,0
MANAZAS,1,0,0
MANCEBA,0,1,0
MANCEBO,0,0,9
MANCHAS,1,1,1
MANDABA,0,1,1
MANDADO,0,0,6
MANDARA,0,0,2
MANDARE,0,0,2
MANDASE,1,0,0
MANDATO,0,1,0
MANEJAR,0,1,0
MANERAS,0,0,4
MANIQUI,3,0,0
MANOJOS,1,1,0
MANOLAS,0,1,0
MANOTEO,1,0,0
MANSION,0,3,1
MANTECA,0,0,6
MANTUVO,1,0,0
MANZANA,0,0,10
MAQUINA,2,1,0
MARASMO,0,1,0
MARCABA,1,2,0
MARCHAR,4,2,5
MARCHAS,0,1,0
MARCHES,0,0,1
MARCIAL,0,7,1
MARDRUS,0,0,25
MARHABA,0,0,1
MARIDOS,1,0,2
MARIETA,21,0,0
MARITAL,0,1,0
MARMITA,0,0,3
MARQUES,1,2,0
MASAUDA,0,0,1
MASCADO,2,0,0
MASCARA,2,1,0
MASCATA,0,0,1
MASSRUR,0,0,4
MATABAN,2,0,0
MATADOR,1,0,2
MATANDO,3,0,1
MATARAS,0,0,2
MATARIA,0,0,1
MATARLA,0,0,1
MATARLE,1,0,3
MATARLO,0,0,1
MATARME,0,0,7
MATARON,0,0,1
MATARTE,0,0,3
MATASEN,0,0,2
MATASTE,0,0,1
MATERIA,2,2,0
MATINAL,1,0,0
MAXIMAS,0,0,1
MAYORAL,0,0,15
MAYORDE,0,0,1
MAYORES,4,3,6
MAYORIA,0,0,1
MAÑANAS,2,1,0
MECIDAS,0,0,2
MEDICAS,0,0,1
MEDICOS,2,1,6
MEDIRSE,0,1,0
MEDITAR,0,0,1
MEJILLA,1,0,4
MEJORES,3,1,6
MELONES,1,0,0
MELOSOS,0,1,0
MEMORIA,5,15,4
MENCION,0,0,1
MENORES,1,1,1
MENSAJE,0,0,2
MENTIDO,0,1,1
MENTIRA,2,3,1
MENUDAS,1,0,0
MENUDOS,0,4,0
MERCADO,5,1,1
MERECER,0,0,1
MERECES,0,0,2
MERECIA,1,2,0
MEREZCA,0,0,1
MEREZCO,0,1,0
MERIMEE,1,0,0
MERITOS,1,4,0
MESILLA,0,1,0
METALES,0,0,1
METERLO,1,0,0
METERME,1,0,0
METERSE,5,0,0
METIDAS,0,1,0
METIDOS,1,0,0
METIERA,1,0,0
METIOSE,0,1,0
MEZCLAR,0,1,0
MIEMBRO,0,1,0
MIENTEN,0,1,0
MIENTES,0,1,0
MILAGRO,3,0,0
MILICIA,0,11,0
MILITAR,0,19,0
MINORIA,0,1,0
MINUTOS,5,5,1
MIRABAN,5,5,0
MIRADAS,7,1,6
MIRADLA,1,0,0
MIRANDO,4,13,3
MIRARLA,0,1,0
MIRARLE,2,0,1
MIRARLO,1,1,0
MIRARME,0,0,1
MIRARON,0,0,1
MIRARSE,2,2,0
MIRARTE,0,0,2
MIRBEAU,0,0,1
MIRRIKH,0,0,1
MISERIA,5,0,2
MISTICO,1,0,0
MITADES,0,0,3
MOCEDAD,0,1,0
MOCETON,7,0,0
MOCOSOS,1,0,0
MODALES,0,1,1
MODERNA,0,2,0
MODERNO,0,0,1
MODESTO,1,0,0
MOHAMED,0,0,5
MOLESTA,1,0,0
MOLESTE,1,0,0
MOLIÈRE,0,0,1
MOLLERA,0,2,0
MOMENTO,19,27,40
MONARCA,0,9,1
MONEDAS,0,1,4
MONTABA,0,0,1
MONTADO,2,0,2
MONTAÑA,5,0,21
MONTERA,2,0,0
MONTIJO,0,1,0
MORADAS,0,2,0
MORALES,0,1,3
MORENAS,0,1,1
MORENOS,0,0,1
MORFINA,2,0,0
MORILLO,0,3,0
MORIRAS,0,0,1
MORIRIA,0,0,2
MORISCO,0,0,1
MOSCADA,0,0,1
MOSTRAR,0,3,0
MOTINES,0,2,0
MOTIVOS,0,4,3
MOUROUF,0,0,1
MOVERLA,0,2,0
MOVERLO,0,1,0
MOVERME,0,0,1
MOVERSE,1,2,0
MOVIOSE,1,1,0
MUDANDO,1,0,0
MUDANZA,0,1,0
MUEBLES,4,1,3
MUERTAS,1,1,0
MUERTES,0,0,2
MUERTOS,1,0,3
MUESTRA,0,8,0
MUESTRE,0,1,0
MUJERES,15,10,15
MUJERIL,0,1,0
MULLIDA,0,1,0
MUNDANO,0,1,0
MURALLA,0,1,0
MURIESE,1,0,1
MURILLO,0,1,0
MURMURO,0,4,4
MUÑECAS,1,0,1
NACIDAS,0,1,1
NACIDOS,1,1,0
NACISTE,0,0,1
NADANDO,2,0,2
NARANJA,0,1,0
NARANJO,1,0,0
NARICES,0,1,0
NARRABA,0,0,1
NARRADO,0,1,0
NARRARE,0,0,1
NATURAL,1,3,4
NAUSEAS,0,1,0
NAVARRA,0,2,1
NAVEGAR,1,0,1
NAVIDAD,1,0,0
NAZARIO,0,1,0
NEFASTA,0,0,1
NEGANDO,0,0,1
NEGARLE,0,1,0
NEGARSE,0,0,1
NEGARTE,0,0,1
NEGASES,0,0,1
NEGOCIO,5,1,2
NEGRAZO,0,1,0
NEGRERO,2,0,0
NERVIOS,0,1,0
NERVUDO,1,0,0
NINGUNA,1,11,12
NINGUNO,2,4,3
NIÑADAS,1,0,0
NOBLEZA,0,5,0
NODRIZA,1,0,1
NOGHTEN,0,0,1
NOMBRAR,0,2,0
NOMBRES,3,1,4
NOSTRUM,0,0,2
NOTABAN,0,1,0
NOTABLE,0,0,2
NOTANDO,1,0,0
NOTARIA,0,1,0
NOTARLO,0,0,1
NOTARSE,0,0,1
NOTICIA,5,5,4
NOVEDAD,0,2,0
NOVELAS,1,2,10
NOVENTA,0,1,2
NUESTRA,2,51,46
NUESTRO,8,46,44
NUMEROS,0,1,0
NUPCIAL,1,0,0
NUSRANI,0,0,1
NUTRIDO,1,0,0
OBEDECE,0,1,2
OBISPOS,1,0,0
OBJETOS,0,1,3
OBLICUA,1,0,0
OBLIGAN,0,1,0
OBRADOR,2,0,0
OBRANDO,0,0,1
OBRARIA,0,1,0
OBSCURO,0,2,0
OBSERVE,0,0,1
OBSERVO,0,1,1
OBSTINA,0,1,0
OBTENER,0,0,1
OCASION,3,10,4
OCHENTA,1,0,1
OCULTAR,3,5,2
OCULTAS,0,0,1
OCULTOS,0,1,2
OCUPABA,2,10,0
OCUPADO,1,4,2
OCUPARA,0,0,1
OCUPASE,1,0,0
OCUPEIS,0,0,1
OCURREN,0,0,1
OCURRIA,0,3,0
OCURRIO,4,5,11
OCURRIR,0,1,2
ODIANDO,0,1,0
OFENSAS,1,0,1
OFICIAL,2,10,1
OFRECER,0,1,1
OFRECIA,0,2,2
OFRECIO,0,0,4
OFREZCO,0,0,2
OJEADAS,1,0,0
OJILLOS,2,1,0
OLIENDO,1,0,0
OLIENTE,0,1,0
OLOROSA,0,0,1
OLVIDAN,1,0,0
OLVIDAR,4,1,6
OLVIDEN,1,0,0
OLVIDES,0,1,4
OMBLIGO,0,0,1
ONDULAR,0,0,1
ONESIMO,0,0,2
OPERASE,1,0,0
OPINABA,0,1,0
OPINION,1,2,1
OPONGAN,0,1,0
OPRIMEN,1,0,0
OPRIMIA,0,0,1
OPUESTA,1,0,1
OPUESTO,2,0,1
ORACION,0,0,2
ORBITAS,0,1,0
ORDENAN,1,0,0
ORDENES,4,17,3
ORFEBRE,0,0,1
ORGULLO,1,1,2
ORIENTE,0,0,10
ORILLAS,1,0,4
ORLADAS,1,0,0
ORLANDO,1,0,0
ORONDOS,0,1,0
OSCILAR,2,0,0
OSCURAS,2,0,0
OSCUROS,1,0,0
OSTENTA,0,2,0
OSTENTE,0,1,0
OVACION,1,0,0
PADECER,0,0,2
PADECIA,0,0,1
PADRINO,0,1,0
PAGINAS,0,1,4
PAISANO,0,1,0
PAJAROS,2,1,3
PALABRA,5,10,17
PALACIO,1,52,81
PALADEA,0,1,0
PALADIN,1,1,0
PALAICO,0,1,0
PALANCA,1,1,0
PALIDAS,1,0,0
PALIDEZ,1,1,2
PALIZAS,1,0,0
PALMADA,1,0,0
PALMERA,2,0,1
PALMIRA,0,0,1
PANDERO,0,0,2
PANZUDO,3,0,0
PAPELEO,1,0,0
PAPELES,3,7,0
PAQUETE,0,1,0
PARADAS,0,1,0
PARADOS,0,1,0
PARAISO,4,0,2
PARAMOS,1,0,0
PARANDO,0,1,1
PARARON,1,0,0
PARCELA,1,0,0
PARECEN,2,1,0
PARECER,0,1,1
PARECES,1,0,0
PARECIA,33,29,10
PARECIO,6,22,2
PAREDES,5,8,2
PAREDON,1,0,0
PAREJAS,3,0,0
PAREZCA,0,4,0
PAREZCO,1,0,0
PARRAFO,0,1,0
PARROCO,1,0,0
PARTERA,0,1,0
PARTIAN,0,2,0
PARTIDA,0,5,1
PARTIDO,1,5,1
PARTIRA,0,0,1
PASABAN,8,1,0
PASADAS,1,2,1
PASADOS,2,5,4
PASAMOS,0,0,3
PASANDO,2,3,3
PASARIA,1,0,0
PASARON,3,4,9
PASEABA,2,3,0
PASEMOS,0,4,0
PASILLO,1,0,1
PASMOSA,0,1,0
PASTOSA,0,1,0
PATADAS,1,2,0
PATALEO,2,0,0
PATATAS,2,0,0
PATENTE,0,1,0
PAÑUELO,5,2,0
PECADOR,0,3,0
PECADOS,0,5,1
PECHERA,2,0,0
PEDAZOS,3,3,0
PEDIMOS,0,1,0
PEDIRLE,0,1,1
PEGABAN,2,0,0
PEGADAS,0,0,1
PEGADOS,1,0,0
PEGANDO,1,0,0
PEGARLE,0,0,2
PEGARME,0,0,1
PEGARSE,1,0,0
PEINADO,0,2,0
PELADAS,0,0,1
PELIGRA,0,1,0
PELIGRO,6,14,2
PELLEJO,1,0,1
PELOTON,0,1,0
PELUCAS,0,0,1
PEMITIA,0,2,0
PENDIAN,1,0,1
PENETRO,0,4,1
PENOSAS,2,0,0
PENOSOS,0,0,1
PENSABA,16,6,2
PENSADO,3,2,0
PENSION,1,2,0
PEQUEÑA,5,5,7
PEQUEÑO,7,5,1
PERCHAS,0,1,0
PERDIAN,0,2,0
PERDIDA,2,6,8
PERDIDO,4,6,15
PERDONA,0,0,2
PERDONE,0,4,0
PERDONO,1,2,2
PERECER,0,1,4
PERECIO,0,0,1
PERFIDA,0,0,4
PERFIDO,0,0,1
PERFUME,8,4,4
PERFUMO,0,0,1
PERIODO,0,3,0
PERMISO,0,3,8
PERMITA,0,4,1
PERMITE,1,1,4
PERMITI,0,0,1
PERMITO,0,1,3
PERSICO,0,0,2
PERSONA,6,40,11
PESABAN,1,0,0
PESADAS,1,0,0
PESADEZ,0,1,0
PESADOS,1,3,0
PESARES,0,2,2
PESARIA,0,0,1
PESARON,0,0,1
PESCADO,4,0,0
PESCASE,0,0,1
PESEBRE,0,0,2
PESETAS,3,1,13
PETALOS,2,0,0
PEÑASCO,1,0,0
PIADOSO,0,1,1
PIDANSE,0,0,1
PIDIERA,2,0,0
PIEDRAS,1,0,9
PIENSAN,0,2,0
PIENSAS,2,1,1
PIERDAN,0,0,1
PIERNAS,13,7,6
PILLETE,0,1,0
PINCHES,0,1,0
PINGÜES,0,1,1
PINTADO,0,1,0
PINTOSE,0,1,0
PINTURA,1,1,0
PIQUETA,0,0,3
PISABAN,0,1,0
PISADAS,0,2,0
PISANDO,1,0,0
PISOTON,0,1,0
PISTOLA,2,0,0
PITILLO,1,0,0
PLANETA,0,0,3
PLANTAS,2,0,4
PLATICA,0,3,0
PLIEGOS,0,3,0
POBLADA,1,1,0
POBLADO,0,1,0
POBREZA,2,1,1
PODAMOS,0,2,1
PODEMOS,1,2,1
PODERIO,0,1,3
PODERLA,0,0,1
PODERME,0,0,1
PODREIS,0,0,1
PODRIAN,1,1,0
PODRIAS,0,0,1
PODRIDA,1,0,0
PODRIDO,0,0,1
POETICO,0,1,0
POLICIA,1,5,0
POLILLA,0,2,0
POLLINO,0,0,1
POLVORA,1,2,0
POMADAS,0,0,3
PONDRAS,0,0,1
PONDRIA,1,1,1
PONERLE,1,0,0
PONERME,0,0,2
PONERSE,0,5,1
PONGASE,0,1,0
POPULAR,0,3,2
POQUITA,1,0,0
POQUITO,2,0,0
PORFIDO,0,0,2
PORTADO,1,0,1
PORTELA,1,0,0
PORTERA,0,0,2
PORTERO,0,11,0
PORTICO,0,0,3
PORTIER,0,2,0
POSEIAN,0,0,1
POSEIDA,0,1,0
POSEIDO,0,4,2
POSIBLE,3,6,6
POSTERO,0,1,0
POSTIGO,0,2,0
POTENTE,0,1,0
PRADERA,0,0,4
PRECIAN,0,1,0
PRECISO,1,7,3
PREGONA,0,0,1
PREMIAR,0,1,0
PRENDAS,0,4,2
PRENDIO,0,0,1
PREPARA,0,1,0
PREPARE,0,0,1
PREPARO,0,1,2
PRESEAS,0,0,1
PRESION,1,0,0
PRESTAR,0,1,1
PRIMERA,12,25,26
PRIMERO,6,13,7
PRISION,0,1,0
PRIVABA,0,0,1
